date,province,store_id,store_name,category,item_id,item_name,sales
2017-04-25,Ho Chi Minh City,6,District 1 Market,Household & Personal Care,23,Laundry Detergent,20.0
2017-04-25,Ho Chi Minh City,6,District 1 Market,Household & Personal Care,25,Toilet Paper,23.0
2017-04-25,Ho Chi Minh City,6,District 1 Market,Household & Personal Care,27,Dishwashing Liquid,16.0
2017-04-25,Ho Chi Minh City,6,District 1 Market,Baby & Health,29,Diapers,37.0
2017-04-25,Ho Chi Minh City,6,District 1 Market,Baby & Health,30,Baby Food,21.0
2017-04-25,Ho Chi Minh City,6,District 1 Market,Baby & Health,32,Pain Relievers,12.0
2017-04-25,Ho Chi Minh City,6,District 1 Market,Baby & Health,34,Cold & Flu Medicine,16.0
2017-04-25,Ho Chi Minh City,6,District 1 Market,Baby & Health,35,First Aid Kit,7.0
2017-04-25,Ho Chi Minh City,7,Ben Thanh Store,Staples,3,Bread,31.0
2017-04-25,Ho Chi Minh City,7,Ben Thanh Store,Staples,5,Cooking Oil,13.0
2017-04-25,Ho Chi Minh City,7,Ben Thanh Store,Staples,6,Sugar,10.0
2017-04-25,Ho Chi Minh City,7,Ben Thanh Store,Dairy & Frozen,8,Cheese,18.0
2017-04-25,Ho Chi Minh City,7,Ben Thanh Store,Dairy & Frozen,9,Yogurt,69.0
2017-04-25,Ho Chi Minh City,7,Ben Thanh Store,Dairy & Frozen,10,Ice Cream,222.0
2017-04-25,Ho Chi Minh City,7,Ben Thanh Store,Dairy & Frozen,11,Frozen Vegetables,23.0
2017-04-25,Ho Chi Minh City,7,Ben Thanh Store,Beverages & Snacks,12,Soda,56.0
2017-04-25,Ho Chi Minh City,7,Ben Thanh Store,Beverages & Snacks,13,Juice,66.0
2017-04-25,Ho Chi Minh City,7,Ben Thanh Store,Beverages & Snacks,14,Water,102.0
2017-04-25,Ho Chi Minh City,7,Ben Thanh Store,Beverages & Snacks,15,Coffee,45.0
2017-04-25,Ho Chi Minh City,7,Ben Thanh Store,Beverages & Snacks,16,Tea,29.0
2017-04-25,Ho Chi Minh City,7,Ben Thanh Store,Beverages & Snacks,17,Chips,27.0
2017-04-25,Ho Chi Minh City,7,Ben Thanh Store,Beverages & Snacks,18,Cookies,26.0
2017-04-25,Ho Chi Minh City,7,Ben Thanh Store,Beverages & Snacks,19,Chocolate,40.0
2017-04-25,Ho Chi Minh City,7,Ben Thanh Store,Household & Personal Care,20,Soap,29.0
2017-04-25,Ho Chi Minh City,7,Ben Thanh Store,Household & Personal Care,21,Shampoo,22.0
2017-04-25,Ho Chi Minh City,7,Ben Thanh Store,Household & Personal Care,25,Toilet Paper,9.0
2017-04-25,Ho Chi Minh City,7,Ben Thanh Store,Household & Personal Care,26,Trash Bags,16.0
2017-04-25,Ho Chi Minh City,7,Ben Thanh Store,Household & Personal Care,27,Dishwashing Liquid,21.0
2017-04-25,Ho Chi Minh City,7,Ben Thanh Store,Household & Personal Care,28,All-Purpose Cleaner,19.0
2017-04-25,Ho Chi Minh City,7,Ben Thanh Store,Baby & Health,29,Diapers,26.0
2017-04-25,Ho Chi Minh City,7,Ben Thanh Store,Baby & Health,30,Baby Food,23.0
2017-04-25,Ho Chi Minh City,7,Ben Thanh Store,Baby & Health,31,Baby Wipes,26.0
2017-04-25,Ho Chi Minh City,7,Ben Thanh Store,Baby & Health,32,Pain Relievers,14.0
2017-04-25,Ho Chi Minh City,8,Saigon Supermarket,Staples,1,Rice,32.0
2017-04-25,Ho Chi Minh City,8,Saigon Supermarket,Staples,2,Noodles,26.0
2017-04-25,Ho Chi Minh City,8,Saigon Supermarket,Staples,3,Bread,19.0
2017-04-25,Ho Chi Minh City,8,Saigon Supermarket,Staples,4,Flour,11.0
2017-04-25,Ho Chi Minh City,8,Saigon Supermarket,Staples,6,Sugar,11.0
2017-04-25,Ho Chi Minh City,8,Saigon Supermarket,Dairy & Frozen,7,Milk,68.0
2017-04-25,Ho Chi Minh City,8,Saigon Supermarket,Dairy & Frozen,8,Cheese,24.0
2017-04-25,Ho Chi Minh City,8,Saigon Supermarket,Dairy & Frozen,9,Yogurt,31.0
2017-04-25,Ho Chi Minh City,8,Saigon Supermarket,Dairy & Frozen,10,Ice Cream,44.0
2017-04-25,Ho Chi Minh City,8,Saigon Supermarket,Beverages & Snacks,12,Soda,132.0
2017-04-25,Ho Chi Minh City,8,Saigon Supermarket,Beverages & Snacks,13,Juice,91.0
2017-04-25,Ho Chi Minh City,8,Saigon Supermarket,Beverages & Snacks,14,Water,116.0
2017-04-25,Ho Chi Minh City,8,Saigon Supermarket,Beverages & Snacks,16,Tea,40.0
2017-04-25,Ho Chi Minh City,8,Saigon Supermarket,Beverages & Snacks,18,Cookies,45.0
2017-04-25,Ho Chi Minh City,8,Saigon Supermarket,Household & Personal Care,20,Soap,34.0
2017-04-25,Ho Chi Minh City,8,Saigon Supermarket,Household & Personal Care,21,Shampoo,23.0
2017-04-25,Ho Chi Minh City,8,Saigon Supermarket,Household & Personal Care,22,Toothpaste,28.0
2017-04-25,Ho Chi Minh City,8,Saigon Supermarket,Household & Personal Care,23,Laundry Detergent,23.0
2017-04-25,Ho Chi Minh City,8,Saigon Supermarket,Household & Personal Care,24,Paper Towels,24.0
2017-04-25,Ho Chi Minh City,8,Saigon Supermarket,Household & Personal Care,25,Toilet Paper,29.0
2017-04-25,Ho Chi Minh City,8,Saigon Supermarket,Household & Personal Care,27,Dishwashing Liquid,18.0
2017-04-25,Ho Chi Minh City,8,Saigon Supermarket,Baby & Health,29,Diapers,23.0
2017-04-25,Ho Chi Minh City,8,Saigon Supermarket,Baby & Health,30,Baby Food,26.0
2017-04-25,Ho Chi Minh City,8,Saigon Supermarket,Baby & Health,31,Baby Wipes,43.0
2017-04-25,Ho Chi Minh City,8,Saigon Supermarket,Baby & Health,33,Vitamins,11.0
2017-04-25,Ho Chi Minh City,8,Saigon Supermarket,Baby & Health,34,Cold & Flu Medicine,19.0
2017-04-25,Ho Chi Minh City,8,Saigon Supermarket,Baby & Health,35,First Aid Kit,9.0
2017-04-25,Ho Chi Minh City,9,Phu Nhuan Shop,Staples,1,Rice,19.0
2017-04-25,Ho Chi Minh City,9,Phu Nhuan Shop,Staples,2,Noodles,24.0
2017-04-25,Ho Chi Minh City,9,Phu Nhuan Shop,Staples,5,Cooking Oil,14.0
2017-04-25,Ho Chi Minh City,9,Phu Nhuan Shop,Staples,6,Sugar,14.0
2017-04-25,Ho Chi Minh City,9,Phu Nhuan Shop,Dairy & Frozen,7,Milk,70.0
2017-04-25,Ho Chi Minh City,9,Phu Nhuan Shop,Dairy & Frozen,8,Cheese,16.0
2017-04-25,Ho Chi Minh City,9,Phu Nhuan Shop,Dairy & Frozen,9,Yogurt,65.0
2017-04-25,Ho Chi Minh City,9,Phu Nhuan Shop,Dairy & Frozen,10,Ice Cream,34.0
2017-04-25,Ho Chi Minh City,9,Phu Nhuan Shop,Dairy & Frozen,11,Frozen Vegetables,19.0
2017-04-25,Ho Chi Minh City,9,Phu Nhuan Shop,Beverages & Snacks,12,Soda,106.0
2017-04-25,Ho Chi Minh City,9,Phu Nhuan Shop,Beverages & Snacks,13,Juice,72.0
2017-04-25,Ho Chi Minh City,9,Phu Nhuan Shop,Beverages & Snacks,14,Water,136.0
2017-04-25,Ho Chi Minh City,9,Phu Nhuan Shop,Beverages & Snacks,15,Coffee,35.0
2017-04-25,Ho Chi Minh City,9,Phu Nhuan Shop,Beverages & Snacks,16,Tea,32.0
2017-04-25,Ho Chi Minh City,9,Phu Nhuan Shop,Beverages & Snacks,18,Cookies,
2017-04-25,Ho Chi Minh City,9,Phu Nhuan Shop,Beverages & Snacks,19,Chocolate,40.0
2017-04-25,Ho Chi Minh City,9,Phu Nhuan Shop,Household & Personal Care,20,Soap,23.0
2017-04-25,Ho Chi Minh City,9,Phu Nhuan Shop,Household & Personal Care,21,Shampoo,33.0
2017-04-25,Ho Chi Minh City,9,Phu Nhuan Shop,Household & Personal Care,22,Toothpaste,34.0
2017-04-25,Ho Chi Minh City,9,Phu Nhuan Shop,Household & Personal Care,23,Laundry Detergent,25.0
2017-04-25,Ho Chi Minh City,9,Phu Nhuan Shop,Household & Personal Care,26,Trash Bags,17.0
2017-04-25,Ho Chi Minh City,9,Phu Nhuan Shop,Household & Personal Care,27,Dishwashing Liquid,16.0
2017-04-25,Ho Chi Minh City,9,Phu Nhuan Shop,Baby & Health,31,Baby Wipes,34.0
2017-04-25,Ho Chi Minh City,9,Phu Nhuan Shop,Baby & Health,32,Pain Relievers,17.0
2017-04-25,Ho Chi Minh City,9,Phu Nhuan Shop,Baby & Health,33,Vitamins,16.0
2017-04-25,Ho Chi Minh City,9,Phu Nhuan Shop,Baby & Health,34,Cold & Flu Medicine,20.0
2017-04-25,Ho Chi Minh City,10,Binh Thanh Market,Staples,1,Rice,11.0
2017-04-25,Ho Chi Minh City,10,Binh Thanh Market,Staples,2,Noodles,9.0
2017-04-25,Ho Chi Minh City,10,Binh Thanh Market,Staples,3,Bread,22.0
2017-04-25,Ho Chi Minh City,10,Binh Thanh Market,Staples,5,Cooking Oil,9.0
2017-04-25,Ho Chi Minh City,10,Binh Thanh Market,Staples,6,Sugar,6.0
2017-04-25,Ho Chi Minh City,10,Binh Thanh Market,Dairy & Frozen,7,Milk,15.0
2017-04-25,Ho Chi Minh City,10,Binh Thanh Market,Dairy & Frozen,9,Yogurt,46.0
2017-04-25,Ho Chi Minh City,10,Binh Thanh Market,Dairy & Frozen,10,Ice Cream,16.0
2017-04-25,Ho Chi Minh City,10,Binh Thanh Market,Beverages & Snacks,12,Soda,36.0
2017-04-25,Ho Chi Minh City,10,Binh Thanh Market,Beverages & Snacks,13,Juice,38.0
2017-04-25,Ho Chi Minh City,10,Binh Thanh Market,Beverages & Snacks,14,Water,39.0
2017-04-25,Ho Chi Minh City,10,Binh Thanh Market,Beverages & Snacks,15,Coffee,27.0
2017-04-25,Ho Chi Minh City,10,Binh Thanh Market,Beverages & Snacks,18,Cookies,39.0
2017-04-25,Ho Chi Minh City,10,Binh Thanh Market,Household & Personal Care,20,Soap,18.0
2017-04-25,Ho Chi Minh City,10,Binh Thanh Market,Household & Personal Care,21,Shampoo,16.0
2017-04-25,Ho Chi Minh City,10,Binh Thanh Market,Household & Personal Care,24,Paper Towels,9.0
2017-04-25,Ho Chi Minh City,10,Binh Thanh Market,Household & Personal Care,25,Toilet Paper,13.0
2017-04-25,Ho Chi Minh City,10,Binh Thanh Market,Household & Personal Care,26,Trash Bags,6.0
2017-04-25,Ho Chi Minh City,10,Binh Thanh Market,Household & Personal Care,27,Dishwashing Liquid,12.0
2017-04-25,Ho Chi Minh City,10,Binh Thanh Market,Household & Personal Care,28,All-Purpose Cleaner,7.0
2017-04-25,Ho Chi Minh City,10,Binh Thanh Market,Baby & Health,29,Diapers,13.0
2017-04-25,Ho Chi Minh City,10,Binh Thanh Market,Baby & Health,30,Baby Food,14.0
2017-04-25,Ho Chi Minh City,10,Binh Thanh Market,Baby & Health,31,Baby Wipes,18.0
2017-04-25,Ho Chi Minh City,10,Binh Thanh Market,Baby & Health,32,Pain Relievers,10.0
2017-04-25,Ho Chi Minh City,10,Binh Thanh Market,Baby & Health,33,Vitamins,10.0
2017-04-25,Ho Chi Minh City,10,Binh Thanh Market,Baby & Health,34,Cold & Flu Medicine,6.0
2017-04-25,Ho Chi Minh City,10,Binh Thanh Market,Baby & Health,35,First Aid Kit,5.0
2017-04-26,Hanoi,1,Hoan Kiem Market,Staples,1,Rice,13.0
2017-04-26,Hanoi,1,Hoan Kiem Market,Staples,2,Noodles,13.0
2017-04-26,Hanoi,1,Hoan Kiem Market,Staples,3,Bread,15.0
2017-04-26,Hanoi,1,Hoan Kiem Market,Staples,4,Flour,9.0
2017-04-26,Hanoi,1,Hoan Kiem Market,Staples,5,Cooking Oil,9.0
2017-04-26,Hanoi,1,Hoan Kiem Market,Staples,6,Sugar,7.0
2017-04-26,Hanoi,1,Hoan Kiem Market,Dairy & Frozen,7,Milk,2.0
2017-04-26,Hanoi,1,Hoan Kiem Market,Dairy & Frozen,8,Cheese,15.0
2017-04-26,Hanoi,1,Hoan Kiem Market,Dairy & Frozen,9,Yogurt,22.0
2017-04-26,Hanoi,1,Hoan Kiem Market,Dairy & Frozen,10,Ice Cream,15.0
2017-04-26,Hanoi,1,Hoan Kiem Market,Dairy & Frozen,11,Frozen Vegetables,9.0
2017-04-26,Hanoi,1,Hoan Kiem Market,Beverages & Snacks,13,Juice,27.0
2017-04-26,Hanoi,1,Hoan Kiem Market,Beverages & Snacks,14,Water,53.0
2017-04-26,Hanoi,1,Hoan Kiem Market,Beverages & Snacks,16,Tea,17.0
2017-04-26,Hanoi,1,Hoan Kiem Market,Beverages & Snacks,17,Chips,30.0
2017-04-26,Hanoi,1,Hoan Kiem Market,Beverages & Snacks,18,Cookies,45.0
2017-04-26,Hanoi,1,Hoan Kiem Market,Household & Personal Care,20,Soap,24.0
2017-04-26,Hanoi,1,Hoan Kiem Market,Household & Personal Care,21,Shampoo,15.0
2017-04-26,Hanoi,1,Hoan Kiem Market,Household & Personal Care,22,Toothpaste,18.0
2017-04-26,Hanoi,1,Hoan Kiem Market,Household & Personal Care,23,Laundry Detergent,14.0
2017-04-26,Hanoi,1,Hoan Kiem Market,Household & Personal Care,24,Paper Towels,13.0
2017-04-26,Hanoi,1,Hoan Kiem Market,Household & Personal Care,25,Toilet Paper,11.0
2017-04-26,Hanoi,1,Hoan Kiem Market,Household & Personal Care,26,Trash Bags,10.0
2017-04-26,Hanoi,1,Hoan Kiem Market,Household & Personal Care,27,Dishwashing Liquid,16.0
2017-04-26,Hanoi,1,Hoan Kiem Market,Household & Personal Care,28,All-Purpose Cleaner,9.0
2017-04-26,Hanoi,1,Hoan Kiem Market,Baby & Health,29,Diapers,29.0
2017-04-26,Hanoi,1,Hoan Kiem Market,Baby & Health,30,Baby Food,12.0
2017-04-26,Hanoi,1,Hoan Kiem Market,Baby & Health,32,Pain Relievers,11.0
2017-04-26,Hanoi,1,Hoan Kiem Market,Baby & Health,34,Cold & Flu Medicine,4.0
2017-04-26,Hanoi,1,Hoan Kiem Market,Baby & Health,35,First Aid Kit,5.0
2017-04-26,Hanoi,2,Ba Dinh Supermarket,Staples,1,Rice,14.0
2017-04-26,Hanoi,2,Ba Dinh Supermarket,Staples,5,Cooking Oil,10.0
2017-04-26,Hanoi,2,Ba Dinh Supermarket,Staples,6,Sugar,6.0
2017-04-26,Hanoi,2,Ba Dinh Supermarket,Dairy & Frozen,7,Milk,48.0
2017-04-26,Hanoi,2,Ba Dinh Supermarket,Dairy & Frozen,8,Cheese,11.0
2017-04-26,Hanoi,2,Ba Dinh Supermarket,Dairy & Frozen,9,Yogurt,7.0
2017-04-26,Hanoi,2,Ba Dinh Supermarket,Dairy & Frozen,10,Ice Cream,18.0
2017-04-26,Hanoi,2,Ba Dinh Supermarket,Dairy & Frozen,11,Frozen Vegetables,8.0
2017-04-26,Hanoi,2,Ba Dinh Supermarket,Beverages & Snacks,12,Soda,48.0
2017-04-26,Hanoi,2,Ba Dinh Supermarket,Beverages & Snacks,13,Juice,19.0
2017-04-26,Hanoi,2,Ba Dinh Supermarket,Beverages & Snacks,15,Coffee,21.0
2017-04-26,Hanoi,2,Ba Dinh Supermarket,Beverages & Snacks,16,Tea,20.0
2017-04-26,Hanoi,2,Ba Dinh Supermarket,Beverages & Snacks,17,Chips,59.0
2017-04-26,Hanoi,2,Ba Dinh Supermarket,Beverages & Snacks,18,Cookies,33.0
2017-04-26,Hanoi,2,Ba Dinh Supermarket,Beverages & Snacks,19,Chocolate,23.0
2017-04-26,Hanoi,2,Ba Dinh Supermarket,Household & Personal Care,20,Soap,32.0
2017-04-26,Hanoi,2,Ba Dinh Supermarket,Household & Personal Care,23,Laundry Detergent,15.0
2017-04-26,Hanoi,2,Ba Dinh Supermarket,Household & Personal Care,24,Paper Towels,17.0
2017-04-26,Hanoi,2,Ba Dinh Supermarket,Household & Personal Care,25,Toilet Paper,14.0
2017-04-26,Hanoi,2,Ba Dinh Supermarket,Household & Personal Care,26,Trash Bags,10.0
2017-04-26,Hanoi,2,Ba Dinh Supermarket,Household & Personal Care,27,Dishwashing Liquid,15.0
2017-04-26,Hanoi,2,Ba Dinh Supermarket,Baby & Health,29,Diapers,38.0
2017-04-26,Hanoi,2,Ba Dinh Supermarket,Baby & Health,30,Baby Food,22.0
2017-04-26,Hanoi,2,Ba Dinh Supermarket,Baby & Health,31,Baby Wipes,17.0
2017-04-26,Hanoi,2,Ba Dinh Supermarket,Baby & Health,32,Pain Relievers,13.0
2017-04-26,Hanoi,2,Ba Dinh Supermarket,Baby & Health,33,Vitamins,9.0
2017-04-26,Hanoi,2,Ba Dinh Supermarket,Baby & Health,34,Cold & Flu Medicine,6.0
2017-04-26,Hanoi,2,Ba Dinh Supermarket,Baby & Health,35,First Aid Kit,6.0
2017-04-26,Hanoi,3,Dong Da Mall,Staples,1,Rice,14.0
2017-04-26,Hanoi,3,Dong Da Mall,Staples,2,Noodles,19.0
2017-04-26,Hanoi,3,Dong Da Mall,Staples,3,Bread,1.0
2017-04-26,Hanoi,3,Dong Da Mall,Staples,4,Flour,12.0
2017-04-26,Hanoi,3,Dong Da Mall,Staples,6,Sugar,8.0
2017-04-26,Hanoi,3,Dong Da Mall,Dairy & Frozen,8,Cheese,16.0
2017-04-26,Hanoi,3,Dong Da Mall,Dairy & Frozen,9,Yogurt,31.0
2017-04-26,Hanoi,3,Dong Da Mall,Dairy & Frozen,10,Ice Cream,13.0
2017-04-26,Hanoi,3,Dong Da Mall,Dairy & Frozen,11,Frozen Vegetables,13.0
2017-04-26,Hanoi,3,Dong Da Mall,Beverages & Snacks,12,Soda,40.0
2017-04-26,Hanoi,3,Dong Da Mall,Beverages & Snacks,13,Juice,24.0
2017-04-26,Hanoi,3,Dong Da Mall,Beverages & Snacks,14,Water,20.0
2017-04-26,Hanoi,3,Dong Da Mall,Beverages & Snacks,16,Tea,18.0
2017-04-26,Hanoi,3,Dong Da Mall,Beverages & Snacks,17,Chips,47.0
2017-04-26,Hanoi,3,Dong Da Mall,Beverages & Snacks,19,Chocolate,36.0
2017-04-26,Hanoi,3,Dong Da Mall,Household & Personal Care,20,Soap,28.0
2017-04-26,Hanoi,3,Dong Da Mall,Household & Personal Care,21,Shampoo,24.0
2017-04-26,Hanoi,3,Dong Da Mall,Household & Personal Care,22,Toothpaste,24.0
2017-04-26,Hanoi,3,Dong Da Mall,Household & Personal Care,23,Laundry Detergent,17.0
2017-04-26,Hanoi,3,Dong Da Mall,Household & Personal Care,24,Paper Towels,15.0
2017-04-26,Hanoi,3,Dong Da Mall,Household & Personal Care,26,Trash Bags,13.0
2017-04-26,Hanoi,3,Dong Da Mall,Household & Personal Care,27,Dishwashing Liquid,17.0
2017-04-26,Hanoi,3,Dong Da Mall,Household & Personal Care,28,All-Purpose Cleaner,12.0
2017-04-26,Hanoi,3,Dong Da Mall,Baby & Health,29,Diapers,17.0
2017-04-26,Hanoi,3,Dong Da Mall,Baby & Health,30,Baby Food,26.0
2017-04-26,Hanoi,3,Dong Da Mall,Baby & Health,32,Pain Relievers,12.0
2017-04-26,Hanoi,3,Dong Da Mall,Baby & Health,33,Vitamins,9.0
2017-04-26,Hanoi,3,Dong Da Mall,Baby & Health,34,Cold & Flu Medicine,9.0
2017-04-26,Hanoi,3,Dong Da Mall,Baby & Health,35,First Aid Kit,5.0
2017-04-26,Hanoi,4,Tay Ho Store,Staples,1,Rice,14.0
2017-04-26,Hanoi,4,Tay Ho Store,Staples,2,Noodles,16.0
2017-04-26,Hanoi,4,Tay Ho Store,Staples,3,Bread,21.0
2017-04-26,Hanoi,4,Tay Ho Store,Staples,4,Flour,9.0
2017-04-26,Hanoi,4,Tay Ho Store,Staples,5,Cooking Oil,11.0
2017-04-26,Hanoi,4,Tay Ho Store,Staples,6,Sugar,9.0
2017-04-26,Hanoi,4,Tay Ho Store,Dairy & Frozen,7,Milk,28.0
2017-04-26,Hanoi,4,Tay Ho Store,Dairy & Frozen,8,Cheese,23.0
2017-04-26,Hanoi,4,Tay Ho Store,Dairy & Frozen,9,Yogurt,31.0
2017-04-26,Hanoi,4,Tay Ho Store,Dairy & Frozen,10,Ice Cream,37.0
2017-04-26,Hanoi,4,Tay Ho Store,Beverages & Snacks,12,Soda,37.0
2017-04-26,Hanoi,4,Tay Ho Store,Beverages & Snacks,14,Water,64.0
2017-04-26,Hanoi,4,Tay Ho Store,Beverages & Snacks,15,Coffee,23.0
2017-04-26,Hanoi,4,Tay Ho Store,Beverages & Snacks,17,Chips,68.0
2017-04-26,Hanoi,4,Tay Ho Store,Beverages & Snacks,18,Cookies,25.0
2017-04-26,Hanoi,4,Tay Ho Store,Household & Personal Care,20,Soap,34.0
2017-04-26,Hanoi,4,Tay Ho Store,Household & Personal Care,21,Shampoo,28.0
2017-04-26,Hanoi,4,Tay Ho Store,Household & Personal Care,22,Toothpaste,21.0
2017-04-26,Hanoi,4,Tay Ho Store,Household & Personal Care,23,Laundry Detergent,14.0
2017-04-26,Hanoi,4,Tay Ho Store,Household & Personal Care,26,Trash Bags,17.0
2017-04-26,Hanoi,4,Tay Ho Store,Household & Personal Care,27,Dishwashing Liquid,20.0
2017-04-26,Hanoi,4,Tay Ho Store,Baby & Health,29,Diapers,32.0
2017-04-26,Hanoi,4,Tay Ho Store,Baby & Health,30,Baby Food,7.0
2017-04-26,Hanoi,4,Tay Ho Store,Baby & Health,31,Baby Wipes,22.0
2017-04-26,Hanoi,4,Tay Ho Store,Baby & Health,32,Pain Relievers,11.0
2017-04-26,Hanoi,4,Tay Ho Store,Baby & Health,33,Vitamins,9.0
2017-04-26,Hanoi,4,Tay Ho Store,Baby & Health,34,Cold & Flu Medicine,10.0
2017-04-26,Hanoi,4,Tay Ho Store,Baby & Health,35,First Aid Kit,7.0
2017-04-26,Hanoi,5,Long Bien Shop,Staples,1,Rice,15.0
2017-04-26,Hanoi,5,Long Bien Shop,Staples,2,Noodles,20.0
2017-04-26,Hanoi,5,Long Bien Shop,Staples,3,Bread,11.0
2017-04-26,Hanoi,5,Long Bien Shop,Staples,4,Flour,9.0
2017-04-26,Hanoi,5,Long Bien Shop,Staples,5,Cooking Oil,11.0
2017-04-26,Hanoi,5,Long Bien Shop,Dairy & Frozen,7,Milk,33.0
2017-04-26,Hanoi,5,Long Bien Shop,Dairy & Frozen,8,Cheese,16.0
2017-04-26,Hanoi,5,Long Bien Shop,Dairy & Frozen,9,Yogurt,27.0
2017-04-26,Hanoi,5,Long Bien Shop,Dairy & Frozen,10,Ice Cream,26.0
2017-04-26,Hanoi,5,Long Bien Shop,Dairy & Frozen,11,Frozen Vegetables,12.0
2017-04-26,Hanoi,5,Long Bien Shop,Beverages & Snacks,12,Soda,32.0
2017-04-26,Hanoi,5,Long Bien Shop,Beverages & Snacks,13,Juice,47.0
2017-04-26,Hanoi,5,Long Bien Shop,Beverages & Snacks,16,Tea,27.0
2017-04-26,Hanoi,5,Long Bien Shop,Beverages & Snacks,17,Chips,45.0
2017-04-26,Hanoi,5,Long Bien Shop,Beverages & Snacks,19,Chocolate,27.0
2017-04-26,Hanoi,5,Long Bien Shop,Household & Personal Care,20,Soap,37.0
2017-04-26,Hanoi,5,Long Bien Shop,Household & Personal Care,21,Shampoo,13.0
2017-04-26,Hanoi,5,Long Bien Shop,Household & Personal Care,22,Toothpaste,30.0
2017-04-26,Hanoi,5,Long Bien Shop,Household & Personal Care,24,Paper Towels,16.0
2017-04-26,Hanoi,5,Long Bien Shop,Household & Personal Care,25,Toilet Paper,23.0
2017-04-26,Hanoi,5,Long Bien Shop,Household & Personal Care,26,Trash Bags,13.0
2017-04-26,Hanoi,5,Long Bien Shop,Household & Personal Care,27,Dishwashing Liquid,48.0
2017-04-26,Hanoi,5,Long Bien Shop,Household & Personal Care,28,All-Purpose Cleaner,15.0
2017-04-26,Hanoi,5,Long Bien Shop,Baby & Health,29,Diapers,27.0
2017-04-26,Hanoi,5,Long Bien Shop,Baby & Health,32,Pain Relievers,13.0
2017-04-26,Hanoi,5,Long Bien Shop,Baby & Health,33,Vitamins,12.0
2017-04-26,Hanoi,5,Long Bien Shop,Baby & Health,34,Cold & Flu Medicine,7.0
2017-04-26,Ho Chi Minh City,6,District 1 Market,Staples,1,Rice,25.0
2017-04-26,Ho Chi Minh City,6,District 1 Market,Staples,2,Noodles,11.0
2017-04-26,Ho Chi Minh City,6,District 1 Market,Staples,3,Bread,33.0
2017-04-26,Ho Chi Minh City,6,District 1 Market,Staples,4,Flour,10.0
2017-04-26,Ho Chi Minh City,6,District 1 Market,Staples,5,Cooking Oil,14.0
2017-04-26,Ho Chi Minh City,6,District 1 Market,Staples,6,Sugar,9.0
2017-04-26,Ho Chi Minh City,6,District 1 Market,Dairy & Frozen,7,Milk,49.0
2017-04-26,Ho Chi Minh City,6,District 1 Market,Dairy & Frozen,8,Cheese,17.0
2017-04-26,Ho Chi Minh City,6,District 1 Market,Dairy & Frozen,9,Yogurt,57.0
2017-04-26,Ho Chi Minh City,6,District 1 Market,Dairy & Frozen,10,Ice Cream,18.0
2017-04-26,Ho Chi Minh City,6,District 1 Market,Dairy & Frozen,11,Frozen Vegetables,14.0
2017-04-26,Ho Chi Minh City,6,District 1 Market,Beverages & Snacks,13,Juice,84.0
2017-04-26,Ho Chi Minh City,6,District 1 Market,Beverages & Snacks,15,Coffee,28.0
2017-04-26,Ho Chi Minh City,6,District 1 Market,Beverages & Snacks,16,Tea,23.0
2017-04-26,Ho Chi Minh City,6,District 1 Market,Beverages & Snacks,17,Chips,80.0
2017-04-26,Ho Chi Minh City,6,District 1 Market,Beverages & Snacks,18,Cookies,68.0
2017-04-26,Ho Chi Minh City,6,District 1 Market,Beverages & Snacks,19,Chocolate,14.0
2017-04-26,Ho Chi Minh City,6,District 1 Market,Household & Personal Care,20,Soap,28.0
2017-04-26,Ho Chi Minh City,6,District 1 Market,Household & Personal Care,21,Shampoo,21.0
2017-04-26,Ho Chi Minh City,6,District 1 Market,Household & Personal Care,22,Toothpaste,37.0
2017-04-26,Ho Chi Minh City,6,District 1 Market,Household & Personal Care,23,Laundry Detergent,23.0
2017-04-26,Ho Chi Minh City,6,District 1 Market,Household & Personal Care,25,Toilet Paper,26.0
2017-04-26,Ho Chi Minh City,6,District 1 Market,Household & Personal Care,27,Dishwashing Liquid,19.0
2017-04-26,Ho Chi Minh City,6,District 1 Market,Baby & Health,29,Diapers,40.0
2017-04-26,Ho Chi Minh City,6,District 1 Market,Baby & Health,30,Baby Food,16.0
2017-04-26,Ho Chi Minh City,6,District 1 Market,Baby & Health,32,Pain Relievers,11.0
2017-04-26,Ho Chi Minh City,6,District 1 Market,Baby & Health,34,Cold & Flu Medicine,33.0
2017-04-26,Ho Chi Minh City,6,District 1 Market,Baby & Health,35,First Aid Kit,8.0
2017-04-26,Ho Chi Minh City,7,Ben Thanh Store,Staples,3,Bread,18.0
2017-04-26,Ho Chi Minh City,7,Ben Thanh Store,Staples,5,Cooking Oil,17.0
2017-04-26,Ho Chi Minh City,7,Ben Thanh Store,Staples,6,Sugar,10.0
2017-04-26,Ho Chi Minh City,7,Ben Thanh Store,Dairy & Frozen,8,Cheese,24.0
2017-04-26,Ho Chi Minh City,7,Ben Thanh Store,Dairy & Frozen,9,Yogurt,53.0
2017-04-26,Ho Chi Minh City,7,Ben Thanh Store,Dairy & Frozen,10,Ice Cream,5.0
2017-04-26,Ho Chi Minh City,7,Ben Thanh Store,Dairy & Frozen,11,Frozen Vegetables,16.0
2017-04-26,Ho Chi Minh City,7,Ben Thanh Store,Beverages & Snacks,12,Soda,83.0
